area_m2,number_rooms,bathrooms,condominium fees,condition_encoded,heating_encoded,Energy Efficiency Encoded,grid_cell_encoded,price_euro,total_features
102.4070460890112,2.0,2.0,95.03624731549418,0,8,9,25,533085.613718892,
153.84981683873787,2.0,1.0,159.53725620391597,1,4,7,3,880961.221697617,
77.30951645173405,2.0,1.0,147.07306271747575,1,9,5,27,442682.9193664861,
127.56327810919667,3.0,2.0,139.668749839599,0,7,8,7,664037.7883737414,
144.87028484556345,3.0,1.0,162.87134860799884,2,6,6,48,904956.4574617473,
29.922952535973884,3.0,2.0,248.11974184899853,1,5,6,34,171342.16578575692,
65.6788033496596,3.0,1.0,131.06695077097262,0,3,7,29,341894.68917542306,
91.32261634264032,3.0,1.0,230.43183205512096,1,3,8,28,522923.4932802223,
37.07290610388997,3.0,2.0,206.78542923082333,0,0,4,35,192985.08899043142,
54.43022844824639,3.0,1.0,206.83013185252997,2,5,8,29,340007.5230601518,
142.10065331195443,1.0,2.0,93.96834903802556,0,1,7,18,739712.9091568171,
61.37408257221984,1.0,2.0,174.63501037127435,0,8,8,19,319486.2240827444,
138.3613930615917,1.0,1.0,132.16157625614974,3,8,8,30,936322.3746583621,
48.10975434474021,2.0,2.0,144.6807673715167,1,6,7,17,275481.8226890667,
123.35513267823187,3.0,1.0,209.5152062022565,0,9,9,6,642132.0516558366,
32.24571560348815,3.0,2.0,227.19976539024523,0,3,6,26,167856.87849397774,
77.63565051943979,2.0,2.0,216.4010736370345,3,2,7,41,525377.7447886033,
40.44871898535605,3.0,2.0,166.11029484823626,1,6,4,7,231613.87920788626,
116.18972164561441,1.0,1.0,166.01417612396256,3,0,5,18,786281.7341950824,
140.03845232776348,2.0,2.0,127.38326884546055,3,0,7,45,947671.408372165,
59.85365231889665,3.0,1.0,188.7435401450022,2,9,9,48,373885.8470969216,
144.81069110424045,3.0,1.0,238.62411184225755,3,6,5,9,979966.211458157,
128.86621881247078,3.0,2.0,184.96744326105926,1,7,9,38,737902.3510933548,
106.30051040504148,1.0,2.0,79.12892168497885,0,2,9,26,553353.2602693017,
23.459163132573934,1.0,1.0,125.12463707234107,1,1,8,33,134329.78626772325,
121.59964832640581,4.0,2.0,271.3598187159723,3,1,9,7,822891.9134105471,
28.56382474942948,1.0,1.0,267.8487199440867,1,2,7,21,163559.6483939269,
47.23332565050126,2.0,2.0,207.0469034923521,0,9,8,3,245875.72197420918,
147.09019863321942,1.0,1.0,147.03059652067594,0,5,7,46,765686.2667659493,
89.75211124171909,4.0,2.0,165.68193208200444,2,6,5,42,560651.5699586279,
148.75545320803207,1.0,1.0,87.4513537247396,2,5,5,29,929225.8112611833,
37.56786387098993,2.0,1.0,170.6796586064649,3,0,4,40,254230.10517730846,
80.6931909174554,2.0,1.0,112.06587824202079,3,7,5,15,546068.8019016916,
154.51997002489526,4.0,1.0,240.80528441032467,1,4,6,21,884798.5936343062,
63.27386503077343,4.0,2.0,118.0253167866651,2,3,4,19,395250.77768158336,
79.15714222301301,2.0,2.0,169.28291660926146,3,8,6,9,535674.018144846,
118.33609786979352,3.0,1.0,220.09486757775528,1,7,6,17,677605.7033566325,
52.398182836228074,1.0,1.0,252.25509199514852,2,0,9,42,327314.0103745577,
64.34087981393994,1.0,2.0,95.26977074880119,2,9,5,6,401916.06393585587,
96.04691860889655,1.0,1.0,186.52130415972445,3,8,8,14,649970.8980992091,
93.17307497427923,1.0,1.0,103.89451044098772,0,8,7,48,485017.65993296955,
84.05184402232925,1.0,1.0,207.48485257778955,3,2,6,39,568797.5557919423,
58.03254526855168,1.0,2.0,156.30680467415775,1,4,8,14,332300.8309564196,
98.75991975936013,2.0,2.0,149.79552494362702,2,1,5,38,616920.3520232738,
35.67581355913827,1.0,2.0,268.39740035831625,1,0,8,42,204283.69005507545,
89.70477551772107,3.0,1.0,219.21917331033399,3,0,6,48,607052.2027308479,
127.76847080705203,1.0,2.0,237.9927706151894,3,8,6,39,864637.7095905073,
153.39939100754154,2.0,1.0,110.34239612168362,1,6,9,8,878382.0331182063,
25.74306940821451,3.0,1.0,141.68519158466836,2,9,5,23,160808.387452847,
145.19485717546436,4.0,1.0,273.9806533421028,2,5,6,11,906983.9527908989,
78.3627337047451,3.0,1.0,141.64579248855733,0,2,7,3,407921.59900183574,
120.62593339052377,3.0,1.0,218.8820239594903,1,8,9,27,690717.557106472,
106.25363758327893,1.0,2.0,191.20170024913978,2,7,6,30,663731.1134046075,
50.24077870420943,2.0,2.0,115.36291383061163,0,4,5,33,261531.18727757578,
151.02920191059533,1.0,2.0,257.37501896864296,1,8,8,8,864810.0658230567,
86.73840072335271,3.0,1.0,266.54208686811626,1,4,4,45,496673.76302070566,
130.445728242399,3.0,2.0,172.62637121292425,2,2,9,19,814851.0527683574,
82.88676811297668,3.0,1.0,235.54930765123842,0,9,5,36,431471.7134822524,
54.59359330538645,3.0,1.0,222.84862926258563,2,0,7,48,341028.00895585364,
21.94208209006701,3.0,1.0,119.59392825078537,3,8,6,1,148486.95834086242,
85.26152514761137,3.0,3.0,80.05908106084011,0,7,7,5,443833.6442242165,
102.25702845064798,2.0,1.0,189.81921366921884,2,6,8,34,638765.6262007924,
100.3342997468053,4.0,1.0,100.58497870777951,3,7,6,34,678984.5615156015,
116.93800460092972,1.0,1.0,90.35219822512155,1,9,7,20,669600.0652642812,
64.13473749194534,1.0,1.0,260.1555378803765,1,6,4,6,367242.664665519,
97.91328776677088,1.0,1.0,208.25425717601692,1,7,5,11,560662.4134096853,
96.49008074008853,3.0,3.0,233.5205847250381,1,4,8,19,552512.9711372325,
133.41243152490676,3.0,3.0,170.93945459269605,0,6,8,41,694485.8840608248,
100.57491319898591,2.0,2.0,112.32272737679354,0,7,7,24,523548.3433513356,
90.02651488957662,3.0,1.0,86.65363618904651,2,6,7,16,562365.6782268932,
26.61129587756028,2.0,1.0,134.90938208444118,2,1,4,45,166231.90926624901,
28.71762532557112,3.0,1.0,262.31494967405246,0,3,9,23,149491.2069617249,
151.64627454966435,2.0,1.0,140.17360859434194,1,7,9,9,868343.4926230394,
52.638807535961476,2.0,2.0,259.28467797408047,1,0,9,47,301415.6867290475,
55.5422390149504,3.0,2.0,177.4061537021147,2,1,4,13,346953.8829998541,
103.9377283777541,3.0,1.0,228.2646652639289,0,3,7,5,541053.6660987438,
58.74287522914157,2.0,1.0,113.3288661133376,3,4,9,24,397526.12496699416,
142.22429985113325,2.0,1.0,157.8291349254169,0,6,9,29,740356.558141332,
132.412311378173,1.0,1.0,80.45746802778417,2,8,4,33,827135.6431503757,
52.259551196140755,2.0,2.0,129.240066484925,0,5,5,32,272040.0205455974,
69.61708973033015,3.0,1.0,264.6570157359008,3,7,7,21,471114.3573416484,
112.18976468709938,1.0,3.0,124.53805737832337,1,0,6,35,642411.1135882067,
110.27424406252568,2.0,1.0,91.42584421827078,1,4,6,2,631442.6287093444,
83.10663036478229,3.0,1.0,141.11530050801062,2,5,8,39,519139.4624968838,
64.42222898592102,3.0,2.0,189.96602943387538,3,0,4,23,435959.57723575993,
30.72350150869925,2.0,2.0,267.35721662250614,1,4,4,39,175926.1985492157,
85.54707872461225,4.0,2.0,267.0086956675473,0,1,5,48,445320.10936171137,
135.4667295736749,1.0,1.0,262.7023485521827,3,4,4,16,916733.5418859381,
49.59997215092359,2.0,1.0,242.61526965566543,3,8,9,13,335654.06273893104,
151.13136144948325,3.0,1.0,101.2868316902868,2,2,8,34,944067.3193574081,
23.232672926954702,1.0,1.0,133.09746719433477,3,0,9,21,157220.674086042,
71.6991280849198,3.0,1.0,168.9545428990254,1,2,4,30,410557.2094281542,
102.42949898945612,2.0,1.0,94.89469708449593,2,1,8,21,639842.9922595582,
138.72276444483836,3.0,1.0,160.15927347705482,3,8,7,25,938767.8553246665,
89.30144796814326,3.0,2.0,268.75417091329325,1,8,4,25,511350.05759443354,
73.6151422429693,3.0,2.0,233.6911202522742,1,5,9,4,421528.5203347799,
34.19581055893182,3.0,1.0,76.54700354860393,3,5,5,29,231410.66909938923,
108.3678064238346,3.0,2.0,107.16336949648009,2,0,9,25,676937.6225687527,
59.21582847271562,2.0,2.0,209.10600812122146,2,9,4,49,369901.5737938082,
157.51170660848314,4.0,3.0,91.2476309667802,2,1,7,31,983923.2122247892,
154.94534626986993,2.0,2.0,249.769060990707,2,1,5,10,967892.0132589175,
105.39909788175787,3.0,1.0,129.04141822837673,2,5,9,19,658393.0882749317,
144.59134159956358,3.0,3.0,140.52488302963806,0,6,6,16,752678.326528865,
57.56290638826041,1.0,1.0,136.8478162034186,3,1,4,6,389541.01291608484,
143.38594878053757,1.0,3.0,144.18017628070174,0,3,7,37,746403.5867014483,
69.61665393045328,2.0,1.0,196.95444241090794,2,0,6,45,434872.0690954916,
44.17110128168041,3.0,1.0,209.20022891385238,0,2,5,49,229935.14152255823,
133.21983285477094,1.0,2.0,222.33102606307733,1,5,7,6,762831.6309866471,
140.75987594017093,3.0,1.0,205.41586296155293,0,8,7,18,732733.4174578147,
102.49503681928692,2.0,1.0,93.45735823621193,2,6,7,32,640252.3852719114,
24.691506215306244,2.0,1.0,175.25300271266795,0,1,5,34,128533.01845060042,
45.78211201718858,3.0,1.0,112.31295665995474,0,1,9,12,238321.34813083822,
52.95996602365645,3.0,1.0,149.16958980761652,1,3,4,14,303254.6760726284,
112.43225610302265,4.0,2.0,78.41290975569966,1,4,6,37,643799.6464991485,
118.33887196697948,3.0,1.0,261.55140686594365,3,7,8,14,800825.5132643098,
61.90607489824639,3.0,1.0,239.3921588298754,2,8,5,34,386706.64791610156,
111.50600502450503,3.0,1.0,209.94208540188737,1,3,4,24,638495.8294488824,
68.98686223282897,2.0,1.0,122.52121525955206,3,0,5,37,466849.4674473076,
117.55781519780876,3.0,2.0,113.59076929464746,3,2,8,30,795539.9280828469,
145.16158836085725,2.0,1.0,201.27004928653923,2,7,6,30,906776.1335777118,
24.7402074564473,2.0,1.0,212.51799682430544,3,5,9,48,167422.49613553265,
63.05240585348762,2.0,2.0,123.79421897709022,3,9,5,3,426689.6788931562,
140.21053801617376,2.0,1.0,211.3536690072926,1,5,6,2,802861.1889416788,
25.993602360963944,1.0,1.0,149.62659421527266,0,6,9,39,135311.15286066444,
121.3259707335268,3.0,2.0,220.00946583596027,3,0,6,31,821039.8761624024,
84.26605053146734,2.0,1.0,152.42359434212926,0,1,7,33,438651.6453583625,
150.60531634943285,2.0,2.0,80.48740170304012,3,1,7,14,1019179.7315722442,
23.950687903895375,1.0,1.0,183.29720494775876,1,8,4,18,137144.31196515617,
127.90335464749619,2.0,1.0,103.85999610330508,0,3,4,46,665808.0758398325,
54.21729464868527,2.0,1.0,205.59217033639237,3,4,9,33,366900.5128505107,
42.22269823324547,1.0,1.0,124.5486311145644,1,9,4,49,241771.88236706442,
159.36659305728972,3.0,2.0,262.05317603852427,2,7,5,19,995510.0705753145,
159.571397216576,2.0,2.0,128.37929525107506,3,5,9,3,1079855.198500835,
61.03163499134647,2.0,3.0,201.21052688523824,2,1,9,20,381244.31282609387,
68.61944336199629,3.0,1.0,218.086446168514,3,9,7,17,464363.0620850892,
108.20784731506029,3.0,1.0,190.8406173198107,2,3,5,25,675938.4112496789,
57.73761266328419,2.0,2.0,141.5621044265373,0,4,9,8,300556.3763114272,
118.50030331428555,3.0,2.0,79.81187154837184,0,9,7,18,616859.9655072885,
131.64584952338322,1.0,1.0,255.16875756574774,3,0,9,43,890876.7952689009,
87.6286795670355,3.0,1.0,171.41825379772536,0,5,7,7,456155.99912691803,
25.51828608225155,4.0,1.0,79.98664360688477,1,7,9,33,146120.55408693355,
58.52012988883512,3.0,2.0,261.4242063360414,3,6,8,27,396018.7576200423,
144.5752055066704,2.0,2.0,272.0068187878619,0,7,5,16,752594.3291936083,
138.3618194220062,3.0,1.0,205.8986654520129,3,4,6,2,936325.2599342827,
27.46991329384059,3.0,1.0,130.46488507557422,1,1,6,30,157295.78931273782,
64.15202257414407,1.0,1.0,183.88776873421432,0,2,7,49,333946.9463411803,
41.25861556632741,2.0,1.0,195.38235228505178,2,3,8,39,257728.84082116978,
56.189634022189566,2.0,1.0,195.43403827158517,2,9,8,20,350997.94416087226,
142.95349358658137,2.0,2.0,227.46740047701974,3,4,8,25,967398.1420605754,
153.5092466045868,1.0,1.0,234.69707366982252,1,2,7,5,879011.0785273715,
42.22819225809603,4.0,1.0,150.14926371911432,3,3,7,25,285767.5857240713,
93.00621300479959,2.0,1.0,78.26852883361806,1,2,5,28,532563.9556663199,
125.11899843859015,1.0,1.0,119.88659273116943,1,4,4,8,716445.3490222747,
61.15504105397065,2.0,1.0,232.51525495497089,1,7,9,45,350180.5903112954,
48.72630282658356,1.0,1.0,257.4846000107523,1,0,6,6,279012.2481062763,
92.875775618253,1.0,1.0,131.97868649987282,1,4,7,17,531817.0566334302,
122.80716790875053,3.0,2.0,257.9276845042632,3,9,8,38,831063.4674674233,
42.657725484718355,1.0,1.0,166.36805335946514,1,1,6,42,244262.89696041305,
158.93310336698346,3.0,2.0,177.11632648881505,0,0,8,1,827335.1706189667,
156.1605036194168,3.0,1.0,271.3154274404324,0,9,4,25,812902.2473536698,
31.62865686449385,2.0,3.0,171.4454479972814,1,4,9,41,181109.21913677207,
155.32465225313055,4.0,1.0,79.79964730200962,0,7,9,41,808551.1762546443,
22.85781429256336,2.0,1.0,234.08589602326256,0,7,8,15,118987.63245091912,
22.58369603170267,1.0,1.0,140.41048412426295,0,0,8,40,117560.6944920265,
24.703509621425013,3.0,3.0,192.07779848070197,3,0,6,21,167174.15370942254,
112.67876629895447,2.0,1.0,229.42631016925537,2,7,4,37,703866.7542468403,
26.876147574857598,4.0,2.0,138.96606285460365,3,5,7,3,181876.8788180467,
80.27051323314643,2.0,1.0,150.9363116069395,3,1,9,31,543208.4478366592,
48.319617269072594,2.0,1.0,193.8973693522962,2,5,5,38,301836.5685988814,
23.036385599218786,2.0,1.0,212.62911997155814,1,2,6,12,131908.91492745216,
111.73979722969779,1.0,2.0,269.61877530859624,0,6,7,14,581667.7724620925,
94.70989214457876,3.0,3.0,108.89670212184717,0,0,7,12,493017.6477823483,
103.33026254065413,3.0,2.0,196.35190927479692,2,9,7,23,645469.7623951439,
151.862043929823,3.0,3.0,155.58602963473868,2,6,8,28,948631.6496453102,
95.27854172741897,1.0,1.0,195.33505255816783,1,3,4,10,545575.5635363223,
24.218312463234838,2.0,1.0,222.69220324339824,0,1,6,23,126069.78187299545,
66.44467620975949,2.0,3.0,217.07629069107125,3,0,7,31,449645.9282137577,
33.67742585907243,2.0,2.0,234.3341960768771,1,2,9,4,192840.6990535274,
128.83382541290337,1.0,1.0,201.58806353488234,2,9,4,34,804782.0322241654,
133.718424068331,2.0,3.0,218.0549634548044,0,0,4,6,696078.7453827198,
125.86176347284993,2.0,1.0,137.07540939224725,0,4,7,27,655180.4586409789,
122.15279062089678,1.0,1.0,145.24513769214042,2,6,8,41,763047.8312871116,
85.13099224621637,2.0,1.0,136.22278779528025,1,5,4,14,487469.5626850664,
139.11239413924613,4.0,2.0,188.1607691078736,2,8,7,42,868988.8304111374,
78.98657809347637,4.0,3.0,211.0671693247865,0,4,7,15,411169.05590575654,
22.61692994715426,1.0,2.0,146.057484453381,1,0,4,4,129507.06505019126,
114.44435467381855,1.0,1.0,248.90832057472662,3,6,5,45,774470.4470179238,
124.14856879702873,2.0,1.0,128.06009615442593,0,1,7,6,646262.3278085919,
40.844030211773784,3.0,1.0,107.28958443739421,1,0,7,24,233877.475409244,
39.522776807327205,2.0,2.0,264.52723038437483,1,7,8,46,226311.83095629385,
120.16935691382437,2.0,2.0,166.11409872732906,3,6,6,27,813212.812743459,
40.96333422961628,1.0,2.0,97.40311626572321,0,4,6,17,213236.93048217223,
66.13832729626051,1.0,2.0,140.25521282024835,1,0,5,15,378715.4434965819,
150.9299371512165,3.0,1.0,163.28842443031192,2,4,9,34,942809.0887989434,
53.667618570866445,1.0,2.0,177.46131321811595,3,0,5,3,363180.7323605361,
71.80585995211895,3.0,2.0,159.10290903082597,3,1,9,4,485926.2531046125,
157.62966450483722,1.0,1.0,114.07714855000768,2,6,7,26,984660.0559476274,
28.81057228336916,3.0,3.0,230.69815359704643,2,3,8,33,179970.05706723995,
92.04596157948552,2.0,3.0,79.28907598865528,1,6,9,1,527065.448835673,
89.0101005001297,1.0,1.0,268.35368497624927,3,1,5,46,602351.1821087336,
152.4379273766203,1.0,3.0,93.5789449773533,1,8,4,36,872876.5850629641,
22.474305893285038,1.0,2.0,234.78499848006544,1,7,9,12,128690.38380011349,
71.3399346158177,2.0,1.0,125.10785562820928,1,4,4,26,408500.42753612454,
51.3559228136594,2.0,2.0,99.27505999642455,1,2,4,33,294069.74563221104,
40.78641634680426,1.0,2.0,91.32529707186039,1,2,7,47,233547.57198840682,
145.83833259819437,1.0,1.0,272.62762777806824,3,2,6,22,986920.4904128946,
83.54730699128609,2.0,2.0,211.4058106727113,2,9,4,40,521892.2227280948,
98.8778805844645,4.0,1.0,261.76031852388587,2,0,4,32,617657.2140410404,
130.08547303171372,3.0,1.0,119.18452820725469,3,1,5,47,880317.3798878293,
89.02425825770483,4.0,2.0,206.19146660637958,3,8,5,48,602446.9908086843,
65.7739398072462,3.0,1.0,229.09956263094142,2,4,8,27,410867.91280020424,
89.22315301312952,2.0,1.0,197.66354349122145,3,8,7,3,603792.9559336771,
146.54514986851547,3.0,1.0,138.64834784525593,1,4,9,45,839133.8833854333,
98.76118657395926,2.0,3.0,204.40750820848652,1,9,8,36,565517.5766097791,
119.34892821132016,4.0,3.0,203.1877966939434,1,2,6,9,683405.2829296065,
35.47717312557222,1.0,1.0,112.09696052262015,1,6,8,7,203146.25276312005,
45.4464565429427,3.0,1.0,184.08228966133186,1,3,5,26,260231.4822374078,
21.198874272904945,2.0,3.0,198.92993155235368,1,7,6,31,121387.11999668916,
110.66758152453528,2.0,1.0,149.5315745773123,0,7,6,3,576086.2935594711,
31.097035071121,3.0,1.0,137.33490387252908,2,0,7,10,194252.82918111957,
83.09614330079178,2.0,1.0,254.56640861570438,0,6,4,18,432561.62774847297,
111.57247873022504,1.0,2.0,178.5131003396943,3,7,9,4,755035.8226351477,
92.54678775965097,3.0,1.0,90.60123165740954,3,4,8,11,626284.7327906411,
151.67128341142245,2.0,3.0,95.65284605514648,3,5,4,38,1026393.3681850629,
155.8791838778219,4.0,2.0,226.25588655721043,2,8,8,36,973725.386020196,
41.49367553095702,1.0,2.0,162.78163248607632,1,3,4,11,237597.41701084946,
45.576836930077775,2.0,2.0,102.18136456230786,2,9,8,36,284703.3326021518,
83.07624024046338,1.0,1.0,174.27247185035426,0,1,6,12,432458.02125326334,
45.27479728184156,1.0,1.0,237.93592753954314,1,1,9,40,259248.5421502325,
55.48862476554702,1.0,2.0,167.30052946444158,2,7,8,28,346618.97262633435,
109.74639052592049,3.0,1.0,182.2357276208818,3,3,6,4,742678.2768923916,
113.70388676531967,4.0,1.0,159.83800096619166,0,4,8,3,591891.9505385285,
129.80150321377465,1.0,1.0,207.83560598902667,0,5,7,5,675688.99450733,
147.35651257843688,4.0,1.0,141.6205785314316,0,8,6,35,767072.5789226807,
43.91321285666369,1.0,1.0,166.2999385059786,3,2,5,35,297170.49554803356,
64.57403948401262,4.0,2.0,232.25985279497797,2,4,5,33,403372.5348006495,
55.68635823844384,1.0,2.0,226.06277200425237,3,8,4,13,376841.9934792477,
84.82489731603151,2.0,1.0,129.68458107967146,1,5,4,18,485716.82895296364,
33.73828775524282,3.0,1.0,211.41637256920845,1,2,9,24,193189.20106351876,
71.05935428288416,3.0,1.0,156.715834858508,1,1,7,24,406893.793235451,
91.85564230242616,1.0,1.0,214.9014206723774,1,5,4,41,525975.6594145615,
29.962499653106967,3.0,1.0,173.3115345052592,3,9,9,29,202762.910990705,
22.31607144520535,3.0,1.0,110.40800598942096,2,8,6,27,139401.07166245245,
137.20154183144908,1.0,1.0,258.90331499201125,3,4,8,21,928473.4029616538,
141.45058534838887,2.0,1.0,187.91194368887145,0,4,7,23,736328.9439654461,
48.84664197643362,1.0,1.0,154.16218452333788,3,1,9,21,330556.1096013368,
77.8955997122452,1.0,1.0,198.14005201387062,0,7,6,5,405489.90684205684,
105.29190887902614,1.0,1.0,128.0043942586808,1,9,8,30,602913.2213928346,
130.7440504437776,4.0,2.0,251.21172414511656,2,1,8,38,816714.5722805167,
106.02859052949171,2.0,1.0,178.3591789363008,0,5,9,40,551937.7661282656,
76.82788387071932,3.0,2.0,142.59141809225707,3,6,9,2,519911.40790109383,
135.00359867953784,4.0,1.0,209.89911688352106,1,7,6,10,773045.6731772611,
80.45457259312951,3.0,1.0,161.37889583056483,0,1,5,26,418810.7834886746,
142.7846697753182,1.0,1.0,184.2017461657139,2,0,8,25,891928.3141982064,
72.70759665117845,3.0,2.0,170.81624143999898,2,1,6,48,454180.15962452244,
120.33092974583202,2.0,2.0,229.60833167871684,0,5,5,21,626389.3939208642,
24.23079641212008,2.0,3.0,150.48516465284928,1,1,6,19,138748.2445448887,
88.60058367963663,2.0,1.0,139.01609053914441,2,7,9,37,553458.3604998172,
71.31643746395625,3.0,1.0,209.98574653426766,1,6,5,3,408365.88022215554,
111.41161332449545,3.0,1.0,267.3410115478874,2,3,9,16,695951.2713163622,
62.729093934074164,3.0,2.0,228.95004225136174,3,0,4,38,424501.7550985049,
30.77338436214329,1.0,1.0,153.7289817187028,1,0,6,41,176211.83333523487,
142.8233291995006,3.0,1.0,232.24467817942468,3,3,6,39,966517.2906517349,
138.84738181783683,3.0,3.0,174.89316606559447,2,7,6,18,867333.3866338168,
137.6879455634447,1.0,3.0,98.81604606458498,0,5,4,39,716742.3118384278,
96.88201156496923,1.0,2.0,166.32684238938043,2,7,5,37,605189.6844895831,
105.65144415234518,3.0,1.0,122.08734417426047,1,6,6,30,604971.9604939576,
61.45605736734929,3.0,1.0,194.49977014751317,3,0,9,32,415886.8330107216,
114.2532487667912,3.0,1.0,223.80512009583654,3,7,9,35,773177.1907654414,
129.38460589399682,2.0,1.0,115.9146419265288,2,2,5,23,808222.5745930905,
139.50251792251206,2.0,1.0,128.17883533635927,1,2,7,9,798806.9868664662,
51.89739716112932,3.0,2.0,97.43695947690833,1,2,8,23,297170.2881773154,
89.00256896509609,2.0,1.0,271.3587355363357,0,7,8,22,463307.85733314353,
154.28950787668953,2.0,1.0,188.55783338006256,2,6,6,35,963795.209075833,
113.80946528457417,3.0,2.0,223.8805960071527,1,9,9,44,651685.6999767715,
49.03682525036849,1.0,1.0,104.81704972909375,1,9,7,29,280790.3341608656,
70.96805000699419,1.0,1.0,153.95789742247598,1,7,8,20,406370.9747616497,
